proposal_id,obj_id,user_ra,user_dec,user_epoch,tract,patch,object_type_name,input_catalog_name,input_catalog_obj_id
S21B-EN01,42691996397103167,353.0725288048987,0.9265608038441786,J2000.0,9707,105,galaxy,hscssp_pdr3,42691996397103167
S21B-EN01,42691996397104655,353.24238731926954,0.9466103895181114,J2000.0,9707,105,galaxy,hscssp_pdr3,42691996397104655
S21B-EN01,42691996397105847,353.0955128193476,0.9626755582831704,J2000.0,9707,105,galaxy,hscssp_pdr3,42691996397105847
S21B-EN01,42691996397106013,353.2244212340476,0.9651640008082152,J2000.0,9707,105,galaxy,hscssp_pdr3,42691996397106013
S21B-EN01,42691996397106770,353.17599383461743,0.9780810952773538,J2000.0,9707,105,galaxy,hscssp_pdr3,42691996397106770
S21B-EN01,42691996397107283,353.1656854959562,0.9872022196827748,J2000.0,9707,105,galaxy,hscssp_pdr3,42691996397107283
S21B-EN01,42691996397107573,353.1368754555698,0.9924982166092864,J2000.0,9707,105,galaxy,hscssp_pdr3,42691996397107573
S21B-EN01,42691996397108152,353.06492794164654,1.0038004886751706,J2000.0,9707,105,galaxy,hscssp_pdr3,42691996397108152
S21B-EN01,42691996397108722,353.0719996046958,1.0148161432248692,J2000.0,9707,105,galaxy,hscssp_pdr3,42691996397108722
S21B-EN01,42692000692043945,353.2420665464606,1.0259404503618612,J2000.0,9707,106,galaxy,hscssp_pdr3,42692000692043945
S21B-EN01,42692000692045225,353.08278312183666,1.0773194950492593,J2000.0,9707,106,galaxy,hscssp_pdr3,42692000692045225
S21B-EN01,42692000692045378,353.24517976995446,1.0844358191257355,J2000.0,9707,106,galaxy,hscssp_pdr3,42692000692045378
S21B-EN01,42692000692045424,353.1571058324545,1.0864064352335023,J2000.0,9707,106,galaxy,hscssp_pdr3,42692000692045424
S21B-EN01,42692000692046253,353.245106413652,1.1213284327888868,J2000.0,9707,106,galaxy,hscssp_pdr3,42692000692046253
S21B-EN01,42692000692053492,353.1386214544456,1.0533760823564111,J2000.0,9707,106,galaxy,hscssp_pdr3,42692000692053492
S21B-EN01,42692000692054201,353.08114503394074,1.0741443997923772,J2000.0,9707,106,galaxy,hscssp_pdr3,42692000692054201
S21B-EN01,42692000692054701,353.14167435712307,1.089931136583835,J2000.0,9707,106,galaxy,hscssp_pdr3,42692000692054701
S21B-EN01,42692000692055474,353.08711637369254,1.121894396303187,J2000.0,9707,106,galaxy,hscssp_pdr3,42692000692055474
S21B-EN01,42692000692055476,353.0878419806253,1.1217305908404942,J2000.0,9707,106,galaxy,hscssp_pdr3,42692000692055476
S21B-EN01,42692000692055507,353.14417217107393,1.1196798318426926,J2000.0,9707,106,galaxy,hscssp_pdr3,42692000692055507
S21B-EN01,42692000692055549,353.1332598845148,1.1200124895138357,J2000.0,9707,106,galaxy,hscssp_pdr3,42692000692055549
S21B-EN01,42692000692056010,353.1022004749084,1.1480628976904963,J2000.0,9707,106,galaxy,hscssp_pdr3,42692000692056010
S21B-EN01,42692112361199998,353.0086457671701,0.0414944780471737,J2000.0,9707,200,galaxy,hscssp_pdr3,42692112361199998
S21B-EN01,42692112361201490,352.9935334554622,0.0717369618263536,J2000.0,9707,200,galaxy,hscssp_pdr3,42692112361201490
S21B-EN01,42692112361222306,353.0388153756141,0.0101461606418933,J2000.0,9707,200,galaxy,hscssp_pdr3,42692112361222306
S21B-EN01,42692112361223494,353.0239948578478,0.0237686254176113,J2000.0,9707,200,galaxy,hscssp_pdr3,42692112361223494
S21B-EN01,42692112361224876,353.0294322834338,0.0383973601039875,J2000.0,9707,200,galaxy,hscssp_pdr3,42692112361224876
S21B-EN01,42692112361226930,352.94428848462013,0.0676266941241179,J2000.0,9707,200,galaxy,hscssp_pdr3,42692112361226930
S21B-EN01,42692112361227089,353.01313085860977,0.0642318264654992,J2000.0,9707,200,galaxy,hscssp_pdr3,42692112361227089
S21B-EN01,42692112361227306,353.0576043795724,0.0673005808554499,J2000.0,9707,200,galaxy,hscssp_pdr3,42692112361227306
S21B-EN01,42692112361227891,352.98851215113183,0.0736052779665559,J2000.0,9707,200,galaxy,hscssp_pdr3,42692112361227891
S21B-EN01,42692112361228320,352.9050481516419,0.0786952462530178,J2000.0,9707,200,galaxy,hscssp_pdr3,42692112361228320
S21B-EN01,42692112361228675,353.02353417234826,0.0839279358559927,J2000.0,9707,200,galaxy,hscssp_pdr3,42692112361228675
S21B-EN01,42692112361228894,352.88220890950566,0.0874194560718912,J2000.0,9707,200,galaxy,hscssp_pdr3,42692112361228894
S21B-EN01,42692116656162115,352.95848371158485,0.1105913447529398,J2000.0,9707,201,galaxy,hscssp_pdr3,42692116656162115
S21B-EN01,42692116656163310,352.87676916928683,0.1341475735487715,J2000.0,9707,201,galaxy,hscssp_pdr3,42692116656163310
S21B-EN01,42692116656163812,352.8931357828819,0.1429135862534785,J2000.0,9707,201,galaxy,hscssp_pdr3,42692116656163812
S21B-EN01,42692116656164166,353.0301080952249,0.1491596640550398,J2000.0,9707,201,galaxy,hscssp_pdr3,42692116656164166
S21B-EN01,42692116656166215,353.0464676359963,0.1843514341366944,J2000.0,9707,201,galaxy,hscssp_pdr3,42692116656166215
S21B-EN01,42692116656167498,353.00686986644854,0.2072496816551399,J2000.0,9707,201,galaxy,hscssp_pdr3,42692116656167498
S21B-EN01,42692116656168650,352.9507661273188,0.2267185090262556,J2000.0,9707,201,galaxy,hscssp_pdr3,42692116656168650
S21B-EN01,42692116656170008,352.9283613713412,0.2514776389188286,J2000.0,9707,201,galaxy,hscssp_pdr3,42692116656170008
S21B-EN01,42692116656170960,352.89440223919155,0.2690662255248833,J2000.0,9707,201,galaxy,hscssp_pdr3,42692116656170960
S21B-EN01,42692116656171842,352.9966486470182,0.1136702105249627,J2000.0,9707,201,galaxy,hscssp_pdr3,42692116656171842
S21B-EN01,42692116656172757,352.96752069693724,0.1809997259083576,J2000.0,9707,201,galaxy,hscssp_pdr3,42692116656172757
S21B-EN01,42692116656182391,352.91337090875163,0.0956585047294496,J2000.0,9707,201,galaxy,hscssp_pdr3,42692116656182391
S21B-EN01,42692116656182659,353.0582309792141,0.0931970801799038,J2000.0,9707,201,galaxy,hscssp_pdr3,42692116656182659
S21B-EN01,42692116656182672,352.98735916407907,0.0930120896043775,J2000.0,9707,201,galaxy,hscssp_pdr3,42692116656182672
S21B-EN01,42692116656183030,352.9974336148615,0.1010905069773538,J2000.0,9707,201,galaxy,hscssp_pdr3,42692116656183030
S21B-EN01,42692116656183412,352.9175947981402,0.1180123249382778,J2000.0,9707,201,galaxy,hscssp_pdr3,42692116656183412
S21B-EN01,42692116656183448,352.97878562748963,0.1017311034173457,J2000.0,9707,201,galaxy,hscssp_pdr3,42692116656183448
S21B-EN01,42692116656185270,352.9059248629113,0.124970251011642,J2000.0,9707,201,galaxy,hscssp_pdr3,42692116656185270
S21B-EN01,42692116656185271,352.90934924554216,0.1272150230246302,J2000.0,9707,201,galaxy,hscssp_pdr3,42692116656185271
S21B-EN01,42692116656185388,352.9902130725088,0.1231030058493198,J2000.0,9707,201,galaxy,hscssp_pdr3,42692116656185388
S21B-EN01,42692116656186444,353.0471377327166,0.135019993990107,J2000.0,9707,201,galaxy,hscssp_pdr3,42692116656186444
S21B-EN01,42692116656186469,352.87455023871144,0.1375703266716688,J2000.0,9707,201,galaxy,hscssp_pdr3,42692116656186469
S21B-EN01,42692116656186771,352.8848840509161,0.1387792887896707,J2000.0,9707,201,galaxy,hscssp_pdr3,42692116656186771
S21B-EN01,42692116656188161,352.93108427828963,0.1530884185825659,J2000.0,9707,201,galaxy,hscssp_pdr3,42692116656188161
S21B-EN01,42692116656190672,353.0144746885249,0.1787292701259409,J2000.0,9707,201,galaxy,hscssp_pdr3,42692116656190672
S21B-EN01,42692116656192815,353.05742765328085,0.20067341685568,J2000.0,9707,201,galaxy,hscssp_pdr3,42692116656192815
S21B-EN01,42692116656193251,352.93356298395173,0.2049004948767627,J2000.0,9707,201,galaxy,hscssp_pdr3,42692116656193251
S21B-EN01,42692116656193565,353.0170139724031,0.2088750105079585,J2000.0,9707,201,galaxy,hscssp_pdr3,42692116656193565
S21B-EN01,42692116656195264,353.0501832729555,0.2253663085179648,J2000.0,9707,201,galaxy,hscssp_pdr3,42692116656195264
S21B-EN01,42692116656197759,352.9136686982922,0.2482990734377043,J2000.0,9707,201,galaxy,hscssp_pdr3,42692116656197759
S21B-EN01,42692116656199400,353.0402427673344,0.2688092468423061,J2000.0,9707,201,galaxy,hscssp_pdr3,42692116656199400
S21B-EN01,42692116656199845,352.92456974040977,0.2704851212925674,J2000.0,9707,201,galaxy,hscssp_pdr3,42692116656199845
S21B-EN01,42692120951130725,353.01283650208705,0.3223183208314475,J2000.0,9707,202,galaxy,hscssp_pdr3,42692120951130725
S21B-EN01,42692120951131180,352.9881442801131,0.3297069148414835,J2000.0,9707,202,galaxy,hscssp_pdr3,42692120951131180
S21B-EN01,42692120951131289,352.9300793531945,0.3312951241579401,J2000.0,9707,202,galaxy,hscssp_pdr3,42692120951131289
S21B-EN01,42692120951131624,352.99351143568333,0.337441687224568,J2000.0,9707,202,galaxy,hscssp_pdr3,42692120951131624
S21B-EN01,42692120951131991,352.8940079413782,0.3450667534964521,J2000.0,9707,202,galaxy,hscssp_pdr3,42692120951131991
S21B-EN01,42692120951132323,352.9929566363804,0.3510181562971338,J2000.0,9707,202,galaxy,hscssp_pdr3,42692120951132323
S21B-EN01,42692120951150284,352.961703583313,0.2880462266140248,J2000.0,9707,202,galaxy,hscssp_pdr3,42692120951150284
S21B-EN01,42692120951150835,352.9324932753811,0.2934283436776692,J2000.0,9707,202,galaxy,hscssp_pdr3,42692120951150835
S21B-EN01,42692120951150865,352.975072163215,0.2957786545590157,J2000.0,9707,202,galaxy,hscssp_pdr3,42692120951150865
S21B-EN01,42692120951150869,352.974325982085,0.2952789906747117,J2000.0,9707,202,galaxy,hscssp_pdr3,42692120951150869
S21B-EN01,42692120951151826,352.92059551426865,0.3035610244166523,J2000.0,9707,202,galaxy,hscssp_pdr3,42692120951151826
S21B-EN01,42692120951154429,352.9957631725339,0.3331959626828275,J2000.0,9707,202,galaxy,hscssp_pdr3,42692120951154429
S21B-EN01,42692120951154778,353.01648607185484,0.3371313267603682,J2000.0,9707,202,galaxy,hscssp_pdr3,42692120951154778
S21B-EN01,42692120951155290,352.9234168769159,0.3419944024135413,J2000.0,9707,202,galaxy,hscssp_pdr3,42692120951155290
S21B-EN01,42692120951156444,353.0038554504837,0.3566660985232308,J2000.0,9707,202,galaxy,hscssp_pdr3,42692120951156444
S21B-EN01,42692120951156666,352.8930535759516,0.3638432854966349,J2000.0,9707,202,galaxy,hscssp_pdr3,42692120951156666
S21B-EN01,42692120951156667,352.9013375807684,0.3758914665598765,J2000.0,9707,202,galaxy,hscssp_pdr3,42692120951156667
S21B-EN01,42692120951157711,352.9284242308827,0.3673483424571776,J2000.0,9707,202,galaxy,hscssp_pdr3,42692120951157711
S21B-EN01,42692120951158204,352.9458192999512,0.3726143752473263,J2000.0,9707,202,galaxy,hscssp_pdr3,42692120951158204
S21B-EN01,42692120951158233,352.9261089855154,0.3724781240830027,J2000.0,9707,202,galaxy,hscssp_pdr3,42692120951158233
S21B-EN01,42692120951158285,352.8843847647025,0.3734198339652574,J2000.0,9707,202,galaxy,hscssp_pdr3,42692120951158285
S21B-EN01,42692120951158535,352.95773308408315,0.3758176371312132,J2000.0,9707,202,galaxy,hscssp_pdr3,42692120951158535
S21B-EN01,42692120951159617,353.04060918802384,0.3873293247116866,J2000.0,9707,202,galaxy,hscssp_pdr3,42692120951159617
S21B-EN01,42692120951160265,352.9269866545246,0.3951699393803018,J2000.0,9707,202,galaxy,hscssp_pdr3,42692120951160265
S21B-EN01,42692120951160771,353.0535437342202,0.3985430667327554,J2000.0,9707,202,galaxy,hscssp_pdr3,42692120951160771
S21B-EN01,42692120951161379,352.8775677885833,0.4060899108225068,J2000.0,9707,202,galaxy,hscssp_pdr3,42692120951161379
S21B-EN01,42692120951163198,353.05805828615246,0.4236381575596162,J2000.0,9707,202,galaxy,hscssp_pdr3,42692120951163198
S21B-EN01,42692120951163832,353.0501993476518,0.4325094021995423,J2000.0,9707,202,galaxy,hscssp_pdr3,42692120951163832
S21B-EN01,42692120951163960,352.9185757915,0.4384134083313526,J2000.0,9707,202,galaxy,hscssp_pdr3,42692120951163960
S21B-EN01,42692120951164088,352.93508501651667,0.435628357472514,J2000.0,9707,202,galaxy,hscssp_pdr3,42692120951164088
S21B-EN01,42692120951164099,353.03461730566937,0.4326329033353434,J2000.0,9707,202,galaxy,hscssp_pdr3,42692120951164099
S21B-EN01,42692120951165980,352.98557596339884,0.452018195418682,J2000.0,9707,202,galaxy,hscssp_pdr3,42692120951165980
S21B-EN01,42692125246098350,353.016675509331,0.5175142858292159,J2000.0,9707,203,galaxy,hscssp_pdr3,42692125246098350
S21B-EN01,42692125246099684,352.94649568937973,0.54525699834173,J2000.0,9707,203,galaxy,hscssp_pdr3,42692125246099684
S21B-EN01,42692125246100021,352.87751354413587,0.5513388290801706,J2000.0,9707,203,galaxy,hscssp_pdr3,42692125246100021
S21B-EN01,42692125246100423,353.04637389815275,0.5596722912076103,J2000.0,9707,203,galaxy,hscssp_pdr3,42692125246100423
S21B-EN01,42692125246103014,352.9581297951056,0.6132569801955722,J2000.0,9707,203,galaxy,hscssp_pdr3,42692125246103014
S21B-EN01,42692125246103030,353.0221516939547,0.6135579459065782,J2000.0,9707,203,galaxy,hscssp_pdr3,42692125246103030
S21B-EN01,42692125246105693,352.90431962798385,0.5063702308729591,J2000.0,9707,203,galaxy,hscssp_pdr3,42692125246105693
S21B-EN01,42692125246106440,353.0324325535383,0.5657107125857165,J2000.0,9707,203,galaxy,hscssp_pdr3,42692125246106440
S21B-EN01,42692125246118999,352.97444089258704,0.4694817237372388,J2000.0,9707,203,galaxy,hscssp_pdr3,42692125246118999
S21B-EN01,42692125246119573,352.9301822919266,0.4755119656946089,J2000.0,9707,203,galaxy,hscssp_pdr3,42692125246119573
S21B-EN01,42692125246121341,352.9625535962435,0.4906453719634218,J2000.0,9707,203,galaxy,hscssp_pdr3,42692125246121341
S21B-EN01,42692125246121413,352.9537572650297,0.4936991906107236,J2000.0,9707,203,galaxy,hscssp_pdr3,42692125246121413
S21B-EN01,42692125246121419,352.9731449375848,0.4949111099628376,J2000.0,9707,203,galaxy,hscssp_pdr3,42692125246121419
S21B-EN01,42692125246122328,352.9790561277054,0.5024975163670949,J2000.0,9707,203,galaxy,hscssp_pdr3,42692125246122328
S21B-EN01,42692125246123725,353.04866402865264,0.520053467993582,J2000.0,9707,203,galaxy,hscssp_pdr3,42692125246123725
S21B-EN01,42692125246123884,353.00418684176805,0.5226779540853859,J2000.0,9707,203,galaxy,hscssp_pdr3,42692125246123884
S21B-EN01,42692125246124069,352.9623008803688,0.5418557619184934,J2000.0,9707,203,galaxy,hscssp_pdr3,42692125246124069
S21B-EN01,42692125246126910,353.0233765478961,0.5584843739537604,J2000.0,9707,203,galaxy,hscssp_pdr3,42692125246126910
S21B-EN01,42692125246130119,353.04980376506256,0.5998842370762913,J2000.0,9707,203,galaxy,hscssp_pdr3,42692125246130119
S21B-EN01,42692125246130684,352.931633646859,0.6046171418737089,J2000.0,9707,203,galaxy,hscssp_pdr3,42692125246130684
S21B-EN01,42692125246133006,352.97506732225963,0.628868602793772,J2000.0,9707,203,galaxy,hscssp_pdr3,42692125246133006
S21B-EN01,42692125246133063,352.9636292804516,0.6289047365077037,J2000.0,9707,203,galaxy,hscssp_pdr3,42692125246133063
S21B-EN01,42692125246133604,352.9289064375523,0.6349773212122183,J2000.0,9707,203,galaxy,hscssp_pdr3,42692125246133604
S21B-EN01,42692125246133624,352.92741610680923,0.6348183441939595,J2000.0,9707,203,galaxy,hscssp_pdr3,42692125246133624
S21B-EN01,42692125246133716,353.0519365633368,0.6363866318680508,J2000.0,9707,203,galaxy,hscssp_pdr3,42692125246133716
S21B-EN01,42692125246134907,352.9854765478646,0.6493816313156315,J2000.0,9707,203,galaxy,hscssp_pdr3,42692125246134907
S21B-EN01,42692129541062887,352.90407662995733,0.6510183394764281,J2000.0,9707,204,galaxy,hscssp_pdr3,42692129541062887
S21B-EN01,42692129541063244,353.0307391960979,0.6576305062226321,J2000.0,9707,204,galaxy,hscssp_pdr3,42692129541063244
S21B-EN01,42692129541063643,352.8869325298127,0.6660647838337742,J2000.0,9707,204,galaxy,hscssp_pdr3,42692129541063643
S21B-EN01,42692129541064203,352.997831000691,0.6775981241107223,J2000.0,9707,204,galaxy,hscssp_pdr3,42692129541064203
S21B-EN01,42692129541065134,353.0344732894154,0.6965374025627515,J2000.0,9707,204,galaxy,hscssp_pdr3,42692129541065134
S21B-EN01,42692129541065381,352.9848529932743,0.7018099473191886,J2000.0,9707,204,galaxy,hscssp_pdr3,42692129541065381
S21B-EN01,42692129541067735,352.94748284511974,0.7517884722631375,J2000.0,9707,204,galaxy,hscssp_pdr3,42692129541067735
S21B-EN01,42692129541068529,353.0194224047726,0.7686401165704309,J2000.0,9707,204,galaxy,hscssp_pdr3,42692129541068529
S21B-EN01,42692129541069335,352.91484660109467,0.7851603895198113,J2000.0,9707,204,galaxy,hscssp_pdr3,42692129541069335
S21B-EN01,42692129541070722,352.911826414204,0.8143660640708654,J2000.0,9707,204,galaxy,hscssp_pdr3,42692129541070722
S21B-EN01,42692129541071270,352.9072275305031,0.8253006239130967,J2000.0,9707,204,galaxy,hscssp_pdr3,42692129541071270
S21B-EN01,42692129541083821,352.9992921747454,0.6584970654777457,J2000.0,9707,204,galaxy,hscssp_pdr3,42692129541083821
S21B-EN01,42692129541086053,352.99676095818984,0.6821712980125729,J2000.0,9707,204,galaxy,hscssp_pdr3,42692129541086053
S21B-EN01,42692129541086345,352.9442832499315,0.6853577253594025,J2000.0,9707,204,galaxy,hscssp_pdr3,42692129541086345
S21B-EN01,42692129541086896,353.02946999488734,0.6931857688696322,J2000.0,9707,204,galaxy,hscssp_pdr3,42692129541086896
S21B-EN01,42692129541086987,353.0053083606484,0.6921926687161377,J2000.0,9707,204,galaxy,hscssp_pdr3,42692129541086987
S21B-EN01,42692129541087180,352.87947646572354,0.6962417424754676,J2000.0,9707,204,galaxy,hscssp_pdr3,42692129541087180
S21B-EN01,42692129541088760,352.8902294224808,0.717122811516712,J2000.0,9707,204,galaxy,hscssp_pdr3,42692129541088760
S21B-EN01,42692129541089335,352.9026469336813,0.7256608439234876,J2000.0,9707,204,galaxy,hscssp_pdr3,42692129541089335
S21B-EN01,42692129541089425,352.9808469886174,0.7272039025420817,J2000.0,9707,204,galaxy,hscssp_pdr3,42692129541089425
S21B-EN01,42692129541089616,352.9273005062744,0.7317531258122342,J2000.0,9707,204,galaxy,hscssp_pdr3,42692129541089616
S21B-EN01,42692129541089662,352.9864402834273,0.7314215262252828,J2000.0,9707,204,galaxy,hscssp_pdr3,42692129541089662
S21B-EN01,42692129541089697,352.920871439736,0.7337497491382995,J2000.0,9707,204,galaxy,hscssp_pdr3,42692129541089697
S21B-EN01,42692129541090248,352.91676083808125,0.7408466519215632,J2000.0,9707,204,galaxy,hscssp_pdr3,42692129541090248
S21B-EN01,42692129541090537,352.8960862667356,0.742858922411607,J2000.0,9707,204,galaxy,hscssp_pdr3,42692129541090537
S21B-EN01,42692129541094361,352.9516010294449,0.7955776697019262,J2000.0,9707,204,galaxy,hscssp_pdr3,42692129541094361
S21B-EN01,42692129541095184,353.0430775561729,0.8053351224985967,J2000.0,9707,204,galaxy,hscssp_pdr3,42692129541095184
S21B-EN01,42692129541095539,352.9644371111223,0.810435131524186,J2000.0,9707,204,galaxy,hscssp_pdr3,42692129541095539
S21B-EN01,42692129541095841,352.9400805710151,0.8144121633752751,J2000.0,9707,204,galaxy,hscssp_pdr3,42692129541095841
S21B-EN01,42692129541096215,352.99032461584045,0.8193847582478591,J2000.0,9707,204,galaxy,hscssp_pdr3,42692129541096215
S21B-EN01,42692129541096832,352.96162072974283,0.830742732976883,J2000.0,9707,204,galaxy,hscssp_pdr3,42692129541096832
S21B-EN01,42692129541097275,352.9168355202208,0.8340195427623945,J2000.0,9707,204,galaxy,hscssp_pdr3,42692129541097275
S21B-EN01,42692133836030484,353.0111516456329,0.8433926924606515,J2000.0,9707,205,galaxy,hscssp_pdr3,42692133836030484
S21B-EN01,42692133836030839,352.886936847542,0.8503051030071197,J2000.0,9707,205,galaxy,hscssp_pdr3,42692133836030839
S21B-EN01,42692133836031226,352.9424275062307,0.8574817196650725,J2000.0,9707,205,galaxy,hscssp_pdr3,42692133836031226
S21B-EN01,42692133836031395,352.936111387008,0.8609611195095307,J2000.0,9707,205,galaxy,hscssp_pdr3,42692133836031395
S21B-EN01,42692133836032284,353.0156032260264,0.8788787665882007,J2000.0,9707,205,galaxy,hscssp_pdr3,42692133836032284
S21B-EN01,42692133836033135,352.93515551989725,0.8952678975799763,J2000.0,9707,205,galaxy,hscssp_pdr3,42692133836033135
S21B-EN01,42692133836033292,352.8819694813214,0.8985467744829665,J2000.0,9707,205,galaxy,hscssp_pdr3,42692133836033292
S21B-EN01,42692133836034804,352.98709869035656,0.9286925345207148,J2000.0,9707,205,galaxy,hscssp_pdr3,42692133836034804
S21B-EN01,42692133836034836,353.05415441824607,0.9291572916792408,J2000.0,9707,205,galaxy,hscssp_pdr3,42692133836034836
S21B-EN01,42692133836035308,352.9200303161804,0.9384952659562248,J2000.0,9707,205,galaxy,hscssp_pdr3,42692133836035308
S21B-EN01,42692133836037229,353.0109914869128,0.977763808908244,J2000.0,9707,205,galaxy,hscssp_pdr3,42692133836037229
S21B-EN01,42692133836037522,353.00897868173536,0.984015944254713,J2000.0,9707,205,galaxy,hscssp_pdr3,42692133836037522
S21B-EN01,42692133836037709,352.9886834493391,0.9880400483625132,J2000.0,9707,205,galaxy,hscssp_pdr3,42692133836037709
S21B-EN01,42692133836038463,353.03895403736345,1.0051499763537437,J2000.0,9707,205,galaxy,hscssp_pdr3,42692133836038463
S21B-EN01,42692133836038686,353.04067440956675,1.0112377214759471,J2000.0,9707,205,galaxy,hscssp_pdr3,42692133836038686
S21B-EN01,42692133836049705,352.9832758458866,0.8376294525180966,J2000.0,9707,205,galaxy,hscssp_pdr3,42692133836049705
S21B-EN01,42692133836050184,352.9800742384376,0.8420250522711497,J2000.0,9707,205,galaxy,hscssp_pdr3,42692133836050184
S21B-EN01,42692133836050640,353.02156220834183,0.8466054061872145,J2000.0,9707,205,galaxy,hscssp_pdr3,42692133836050640
S21B-EN01,42692133836050927,352.95956912236704,0.8540607501659465,J2000.0,9707,205,galaxy,hscssp_pdr3,42692133836050927
S21B-EN01,42692133836051100,352.9256667809169,0.8525633604354907,J2000.0,9707,205,galaxy,hscssp_pdr3,42692133836051100
S21B-EN01,42692133836051332,352.9354016973669,0.8571235673037143,J2000.0,9707,205,galaxy,hscssp_pdr3,42692133836051332
S21B-EN01,42692133836051459,353.00699223284346,0.8640252748084382,J2000.0,9707,205,galaxy,hscssp_pdr3,42692133836051459
S21B-EN01,42692133836052039,353.0343338517052,0.8652285741625442,J2000.0,9707,205,galaxy,hscssp_pdr3,42692133836052039
S21B-EN01,42692133836052193,352.9789012333852,0.8667479031659465,J2000.0,9707,205,galaxy,hscssp_pdr3,42692133836052193
S21B-EN01,42692133836053501,352.8961011884946,0.8835484075167571,J2000.0,9707,205,galaxy,hscssp_pdr3,42692133836053501
S21B-EN01,42692133836053703,353.0158035214121,0.8857324191151307,J2000.0,9707,205,galaxy,hscssp_pdr3,42692133836053703
S21B-EN01,42692133836053856,352.9287440006095,0.8885539740102021,J2000.0,9707,205,galaxy,hscssp_pdr3,42692133836053856
S21B-EN01,42692133836054199,352.93121639713365,0.8920581747346878,J2000.0,9707,205,galaxy,hscssp_pdr3,42692133836054199
S21B-EN01,42692133836056965,352.9926813143057,0.9323462808937972,J2000.0,9707,205,galaxy,hscssp_pdr3,42692133836056965
S21B-EN01,42692133836059159,353.003023346812,0.9618478226282056,J2000.0,9707,205,galaxy,hscssp_pdr3,42692133836059159
S21B-EN01,42692133836059797,352.9098735902239,0.9721595133761508,J2000.0,9707,205,galaxy,hscssp_pdr3,42692133836059797
S21B-EN01,42692133836060107,352.97806679476383,0.976572660703974,J2000.0,9707,205,galaxy,hscssp_pdr3,42692133836060107
S21B-EN01,42692133836060176,352.99656400720926,0.977269962279572,J2000.0,9707,205,galaxy,hscssp_pdr3,42692133836060176
S21B-EN01,42692133836060936,352.885108540651,0.9900043759546332,J2000.0,9707,205,galaxy,hscssp_pdr3,42692133836060936
S21B-EN01,42692133836061536,353.0245928032515,0.9975574811859288,J2000.0,9707,205,galaxy,hscssp_pdr3,42692133836061536
S21B-EN01,42692133836062156,353.0157704001246,1.014017913206696,J2000.0,9707,205,galaxy,hscssp_pdr3,42692133836062156
S21B-EN01,42692133836062214,352.92536021578167,1.0107885803528702,J2000.0,9707,205,galaxy,hscssp_pdr3,42692133836062214
S21B-EN01,42692133836062268,352.9929050008644,1.0119632767984943,J2000.0,9707,205,galaxy,hscssp_pdr3,42692133836062268
S21B-EN01,42692138130997463,352.8832539268012,1.027613609755584,J2000.0,9707,206,galaxy,hscssp_pdr3,42692138130997463
S21B-EN01,42692138130997565,353.03846683587403,1.0315065401415706,J2000.0,9707,206,galaxy,hscssp_pdr3,42692138130997565
S21B-EN01,42692138130997621,353.01057166107466,1.033799259370487,J2000.0,9707,206,galaxy,hscssp_pdr3,42692138130997621
S21B-EN01,42692138130999403,353.0583885161594,1.1085051314033565,J2000.0,9707,206,galaxy,hscssp_pdr3,42692138130999403
S21B-EN01,42692138131005692,353.00899144731824,1.026028901076052,J2000.0,9707,206,galaxy,hscssp_pdr3,42692138131005692
S21B-EN01,42692138131005794,353.0417065344363,1.0270804386741132,J2000.0,9707,206,galaxy,hscssp_pdr3,42692138131005794
S21B-EN01,42692138131006082,352.9249363526352,1.0342184087860338,J2000.0,9707,206,galaxy,hscssp_pdr3,42692138131006082
S21B-EN01,42692138131007737,352.9612128874594,1.086252149979765,J2000.0,9707,206,galaxy,hscssp_pdr3,42692138131007737
S21B-EN01,42692138131007876,352.9314957549552,1.0998799261661012,J2000.0,9707,206,galaxy,hscssp_pdr3,42692138131007876
S21B-EN01,42692138131008658,353.0504202631867,1.1259986231307604,J2000.0,9707,206,galaxy,hscssp_pdr3,42692138131008658
S21B-EN01,42692138131008704,352.9202036714802,1.1255680284052072,J2000.0,9707,206,galaxy,hscssp_pdr3,42692138131008704
S21B-EN01,42692249800153072,352.787987720013,0.0201687986817992,J2000.0,9707,300,galaxy,hscssp_pdr3,42692249800153072
S21B-EN01,42692249800155116,352.76696340742313,0.0585602776338326,J2000.0,9707,300,galaxy,hscssp_pdr3,42692249800155116
S21B-EN01,42692249800175097,352.74426646451303,0.0109435077828587,J2000.0,9707,300,galaxy,hscssp_pdr3,42692249800175097
S21B-EN01,42692249800176721,352.7907449707618,0.0254476985497488,J2000.0,9707,300,galaxy,hscssp_pdr3,42692249800176721
S21B-EN01,42692249800178317,352.8196105132591,0.0522793877208348,J2000.0,9707,300,galaxy,hscssp_pdr3,42692249800178317
S21B-EN01,42692249800178955,352.847030532769,0.0489293593429943,J2000.0,9707,300,galaxy,hscssp_pdr3,42692249800178955
S21B-EN01,42692249800178980,352.80850817684177,0.0490405365659589,J2000.0,9707,300,galaxy,hscssp_pdr3,42692249800178980
S21B-EN01,42692249800179632,352.6934376711875,0.0585727463930782,J2000.0,9707,300,galaxy,hscssp_pdr3,42692249800179632
S21B-EN01,42692249800179640,352.6947460554531,0.0576199215191424,J2000.0,9707,300,galaxy,hscssp_pdr3,42692249800179640
S21B-EN01,42692249800179872,352.8170753377406,0.0578624749024914,J2000.0,9707,300,galaxy,hscssp_pdr3,42692249800179872
